"","site","sampling_round","bee","sociality","plant","pollen_units","uID"
"5719","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15380"
"5720","Baldpate",4,"Bombus_impatiens","Eusocial","Verbascum_thapsus",1,"MR15380"
"5721","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15381"
"5722","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15382"
"5723","Baldpate",4,"Augochlora_pura","Solitary","Verbascum_thapsus",1,"MR15382"
"5724","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15383"
"5725","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15383"
"5726","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15384"
"5727","Baldpate",4,"Ceratina_calcarata","fac_social","Phytolacca_americana",1,"MR15385"
"5728","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15385"
"5729","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15386"
"5730","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15387"
"5731","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_muticum",1,"MR15388"
"5732","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15388"
"5733","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",4,"MR15389"
"5734","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15390"
"5735","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR15391"
"5736","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15391"
"5737","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15392"
"5738","Baldpate",4,"Ceratina_dupla","fac_social","Rudbeckia_hirta",1,"MR15393"
"5739","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15395"
"5740","Baldpate",4,"Bombus_impatiens","Eusocial","Fallopia_convolvulus",1,"MR15396"
"5741","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15396"
"5742","Baldpate",4,"Bombus_impatiens","Eusocial","Verbascum_blattaria",1,"MR15397"
"5743","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15399"
"5744","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15399"
"5745","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15400"
"5746","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15400"
"5747","Baldpate",4,"Augochlora_pura","Solitary","Phytolacca_americana",1,"MR15401"
"5748","Baldpate",4,"Lasioglossum_tegulare","Eusocial","Asclepias_tuberosa",2,"MR15404"
"5749","Baldpate",4,"Lasioglossum_tegulare","Eusocial","Lactuca_serriola",1,"MR15404"
"5750","Baldpate",4,"Augochlorella_aurata","Eusocial","Asclepias_tuberosa",1,"MR15406"
"5751","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15407"
"5752","Baldpate",4,"Augochlorella_aurata","Eusocial","Phytolacca_americana",1,"MR15408"
"5753","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15408"
"5754","Baldpate",4,"Augochlorella_aurata","Eusocial","Verbascum_thapsus",1,"MR15409"
"5755","Baldpate",4,"Augochlorella_aurata","Eusocial","Asclepias_tuberosa",1,"MR15410"
"5756","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15411"
"5757","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15411"
"5758","Baldpate",4,"Lasioglossum_imitatum","Eusocial","Daucus_carota",5,"MR15412"
"5759","Baldpate",4,"Lasioglossum_imitatum","Eusocial","Phytolacca_americana",1,"MR15412"
"5760","Baldpate",4,"Lasioglossum_imitatum","Eusocial","Verbascum_thapsus",3,"MR15412"
"5761","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15413"
"5762","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15413"
"5763","Baldpate",4,"Augochloropsis_metallica","Solitary","Asclepias_tuberosa",1,"MR15414"
"5764","Baldpate",4,"Augochloropsis_metallica","Solitary","Pycnanthemum_muticum",2,"MR15414"
"5765","Baldpate",4,"Augochloropsis_metallica","Solitary","Daucus_carota",1,"MR15415"
"5766","Baldpate",4,"Augochloropsis_metallica","Solitary","Pycnanthemum_muticum",1,"MR15415"
"5767","Baldpate",4,"Augochloropsis_metallica","Solitary","Asclepias_tuberosa",1,"MR15416"
"5768","Baldpate",4,"Augochloropsis_metallica","Solitary","Phytolacca_americana",1,"MR15416"
"5769","Baldpate",4,"Augochloropsis_metallica","Solitary","Rudbeckia_hirta",1,"MR15416"
"5770","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR15418"
"5771","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR15419"
"5772","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR15420"
"5773","Baldpate",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",1,"MR15421"
"5774","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",5,"MR15421"
"5775","Baldpate",4,"Ceratina_dupla","fac_social","Erigeron_strigosus",2,"MR15422"
"5776","Baldpate",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",1,"MR15423"
"5777","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",1,"MR15423"
"5778","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15424"
"5779","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15425"
"5780","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",2,"MR15426"
"5781","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15426"
"5782","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15427"
"5783","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",2,"MR15427"
"5784","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15428"
"5785","Baldpate",4,"Bombus_impatiens","Eusocial","Fallopia_convolvulus",1,"MR15429"
"5786","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15429"
"5787","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15429"
"5788","Baldpate",4,"Bombus_impatiens","Eusocial","Verbascum_thapsus",1,"MR15429"
"5789","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",2,"MR15430"
"5790","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15430"
"5791","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",2,"MR15430"
"5792","Baldpate",4,"Bombus_impatiens","Eusocial","Phytolacca_americana",1,"MR15431"
"5793","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15433"
"5794","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15434"
"5795","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15439"
"5796","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15439"
"5797","Baldpate",4,"Bombus_impatiens","Eusocial","Oxalis_stricta",1,"MR15440"
"5798","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15440"
"5799","Baldpate",4,"Augochloropsis_metallica","Solitary","Daucus_carota",1,"MR15442"
"5800","Baldpate",4,"Augochloropsis_metallica","Solitary","Rudbeckia_hirta",1,"MR15442"
"5801","Baldpate",4,"Augochloropsis_metallica","Solitary","Asclepias_tuberosa",1,"MR15443"
"5802","Baldpate",4,"Augochloropsis_metallica","Solitary","Daucus_carota",2,"MR15443"
"5803","Baldpate",4,"Augochloropsis_metallica","Solitary","Trifolium_campestre",1,"MR15443"
"5804","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15444"
"5805","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15445"
"5806","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15446"
"5807","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_tenuifolium",1,"MR15446"
"5808","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15446"
"5809","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15447"
"5810","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_tenuifolium",1,"MR15447"
"5811","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15448"
"5812","Baldpate",4,"Augochlora_pura","Solitary","Verbascum_thapsus",1,"MR15448"
"5813","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",3,"MR15449"
"5814","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15450"
"5815","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",2,"MR15451"
"5816","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15451"
"5817","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15452"
"5818","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15452"
"5819","Baldpate",4,"Augochlorella_aurata","Eusocial","Asclepias_tuberosa",1,"MR15453"
"5820","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15453"
"5821","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15454"
"5822","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15456"
"5823","Baldpate",4,"Augochlora_pura","Solitary","Daucus_carota",1,"MR15457"
"5824","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15459"
"5825","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15459"
"5826","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15460"
"5827","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_tenuifolium",1,"MR15460"
"5828","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15461"
"5829","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15462"
"5830","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15463"
"5831","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15463"
"5832","Baldpate",4,"Augochlora_pura","Solitary","Hypericum_perforatum",1,"MR15465"
"5833","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15465"
"5834","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15465"
"5835","Baldpate",4,"Halictus_ligatus","Eusocial","Erigeron_strigosus",2,"MR15466"
"5836","Baldpate",4,"Halictus_ligatus","Eusocial","Linaria_vulgaris",1,"MR15467"
"5837","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR15467"
"5838","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR15468"
"5839","Baldpate",4,"Halictus_ligatus","Eusocial","Trifolium_campestre",1,"MR15468"
"5840","Baldpate",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",1,"MR15469"
"5841","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",1,"MR15469"
"5842","Baldpate",4,"Ceratina_dupla","fac_social","Erigeron_strigosus",1,"MR15470"
"5843","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15471"
"5844","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_muticum",1,"MR15472"
"5845","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15472"
"5846","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15473"
"5847","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15474"
"5848","Baldpate",4,"Ceratina_calcarata","fac_social","Daucus_carota",1,"MR15475"
"5849","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15475"
"5850","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15475"
"5851","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15476"
"5852","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15476"
"5853","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15477"
"5854","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15478"
"5855","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15479"
"5856","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15481"
"5857","Baldpate",4,"Lasioglossum_imitatum","Eusocial","Phytolacca_americana",1,"MR15483"
"5858","Baldpate",4,"Bombus_impatiens","Eusocial","Cirsium_vulgare",1,"MR15484"
"5859","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",3,"MR15484"
"5860","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15484"
"5861","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15485"
"5862","Baldpate",4,"Lasioglossum_versatum","Eusocial","Hypericum_perforatum",1,"MR15486"
"5863","Baldpate",4,"Lasioglossum_versatum","Eusocial","Persicaria_pensylvanica",2,"MR15486"
"5864","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15490"
"5865","Baldpate",4,"Augochlora_pura","Solitary","Verbascum_thapsus",1,"MR15490"
"5866","Baldpate",4,"Augochlorella_aurata","Eusocial","Asclepias_tuberosa",1,"MR15493"
"5867","Baldpate",4,"Augochlorella_aurata","Eusocial","Daucus_carota",1,"MR15493"
"5868","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15493"
"5869","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_tenuifolium",1,"MR15494"
"5870","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR15504"
"5871","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR15506"
"5872","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",2,"MR15506"
"5873","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR15507"
"5874","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR15507"
"5875","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR15509"
"5876","Baldpate",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR15510"
"5877","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15513"
"5878","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15513"
"5879","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15513"
"5880","Baldpate",4,"Bombus_impatiens","Eusocial","Phytolacca_americana",2,"MR15514"
"5881","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15514"
"5882","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",2,"MR15516"
"5883","Baldpate",4,"Bombus_impatiens","Eusocial","Phytolacca_americana",1,"MR15516"
"5884","Baldpate",4,"Bombus_impatiens","Eusocial","Phytolacca_americana",1,"MR15517"
"5885","Baldpate",4,"Bombus_impatiens","Eusocial","Pycnanthemum_muticum",1,"MR15517"
"5886","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15517"
"5887","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15518"
"5888","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15518"
"5889","Baldpate",4,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",2,"MR15520"
"5890","Baldpate",4,"Bombus_impatiens","Eusocial","Linaria_vulgaris",1,"MR15522"
"5891","Baldpate",4,"Bombus_impatiens","Eusocial","Phytolacca_americana",1,"MR15522"
"5892","Baldpate",4,"Augochlora_pura","Solitary","Daucus_carota",1,"MR15523"
"5893","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",2,"MR15523"
"5894","Baldpate",4,"Augochlora_pura","Solitary","Phytolacca_americana",1,"MR15524"
"5895","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_tenuifolium",1,"MR15524"
"5896","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15524"
"5897","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15525"
"5898","Baldpate",4,"Augochlora_pura","Solitary","Phytolacca_americana",1,"MR15525"
"5899","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15525"
"5900","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15526"
"5901","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15526"
"5902","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15527"
"5903","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15527"
"5904","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15527"
"5905","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15528"
"5906","Baldpate",4,"Augochlora_pura","Solitary","Phytolacca_americana",1,"MR15529"
"5907","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15530"
"5908","Baldpate",4,"Augochlora_pura","Solitary","Daucus_carota",2,"MR15531"
"5909","Baldpate",4,"Augochlora_pura","Solitary","Linaria_vulgaris",1,"MR15531"
"5910","Baldpate",4,"Augochlora_pura","Solitary","Phytolacca_americana",1,"MR15531"
"5911","Baldpate",4,"Augochlora_pura","Solitary","Verbascum_thapsus",1,"MR15531"
"5912","Baldpate",4,"Augochlorella_aurata","Eusocial","Asclepias_tuberosa",1,"MR15532"
"5913","Baldpate",4,"Augochlorella_aurata","Eusocial","Lactuca_serriola",1,"MR15532"
"5914","Baldpate",4,"Augochlorella_aurata","Eusocial","Rudbeckia_hirta",1,"MR15532"
"5915","Baldpate",4,"Augochlora_pura","Solitary","Rudbeckia_hirta",1,"MR15534"
"5916","Baldpate",4,"Augochlora_pura","Solitary","Pycnanthemum_muticum",1,"MR15536"
"5917","Baldpate",4,"Augochlora_pura","Solitary","Verbascum_thapsus",1,"MR15536"
"5918","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR15538"
"5919","Baldpate",4,"Halictus_ligatus","Eusocial","Erigeron_strigosus",1,"MR15540"
"5920","Baldpate",4,"Halictus_ligatus","Eusocial","Hypericum_perforatum",1,"MR15540"
"5921","Baldpate",4,"Halictus_ligatus","Eusocial","Erigeron_strigosus",1,"MR15541"
"5922","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR15541"
"5923","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR15542"
"5924","Baldpate",4,"Halictus_ligatus","Eusocial","Erigeron_strigosus",1,"MR15543"
"5925","Baldpate",4,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR15543"
"5926","Baldpate",4,"Lasioglossum_cattellae","Eusocial","Rudbeckia_hirta",3,"MR15546"
"5927","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",4,"MR15547"
"5928","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",2,"MR15548"
"5929","Baldpate",4,"Ceratina_calcarata","fac_social","Daucus_carota",1,"MR15549"
"5930","Baldpate",4,"Ceratina_calcarata","fac_social","Hypericum_perforatum",1,"MR15549"
"5931","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",1,"MR15550"
"5932","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_muticum",1,"MR15551"
"5933","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15551"
"5934","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15552"
"5935","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",4,"MR15553"
"5936","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",4,"MR15554"
"5937","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",2,"MR15555"
"5938","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR15556"
"5939","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15556"
"5940","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15557"
"5941","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15559"
"5942","Baldpate",4,"Ceratina_calcarata","fac_social","Hypericum_perforatum",1,"MR15559"
"5943","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15560"
"5944","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15561"
"5945","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15562"
"5946","Baldpate",4,"Ceratina_strenua","fac_social","Rudbeckia_hirta",1,"MR15563"
"5947","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15564"
"5948","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15565"
"5949","Baldpate",4,"Ceratina_dupla","fac_social","Erigeron_strigosus",2,"MR15566"
"5950","Baldpate",4,"Ceratina_calcarata","fac_social","Daucus_carota",1,"MR15568"
"5951","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15568"
"5952","Baldpate",4,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR15569"
"5953","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",3,"MR15569"
"5954","Baldpate",4,"Ceratina_calcarata","fac_social","Phytolacca_americana",1,"MR15570"
"5955","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15570"
"5956","Baldpate",4,"Ceratina_mikmaqi","fac_social","Rudbeckia_hirta",1,"MR15571"
"5957","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",2,"MR15572"
"5958","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15574"
"5959","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15575"
"5960","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_muticum",1,"MR15577"
"5961","Baldpate",4,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR15577"
"5962","Baldpate",4,"Ceratina_calcarata","fac_social","Conyza_canadensis",1,"MR15578"
"5963","Baldpate",4,"Ceratina_calcarata","fac_social","Rudbeckia_hirta",1,"MR15578"
"5964","Baldpate",3,"Andrena_wilkella","Solitary","Trifolium_campestre",3,"MR15581"
"5965","Baldpate",3,"Halictus_confusus","fac_social","Trifolium_campestre",1,"MR15582"
"5966","Baldpate",3,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR15583"
"5967","Baldpate",3,"Bombus_impatiens","Eusocial","Trifolium_campestre",1,"MR15584"
"5968","Baldpate",3,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR15585"
"5969","Baldpate",3,"Bombus_impatiens","Eusocial","Monarda_fistulosa",2,"MR15586"
"5970","Baldpate",3,"Bombus_impatiens","Eusocial","Rudbeckia_hirta",1,"MR15587"
"5971","Baldpate",3,"Bombus_impatiens","Eusocial","Monarda_fistulosa",3,"MR15588"
"5972","Baldpate",3,"Bombus_impatiens","Eusocial","Monarda_fistulosa",3,"MR15589"
"5973","Baldpate",3,"Halictus_parallelus","Eusocial","Rudbeckia_hirta",5,"MR15599"
